source,target,weight,l1_strength,sum_signed
Seeding database,Reporting test results,0.0012438856757560595,0.0012438856757560595,0.0012438856757560595
Sending report via email,Reporting test results,-0.0005368624655795137,0.0005368624655795137,-0.0005368624655795137
Signing release packages,Reporting test results,0.00023555587645619408,0.00023555587645619408,0.00023555587645619408
Syncing mirrors,Reporting test results,-0.003090747217222281,0.003090747217222281,-0.003090747217222281
Syncing with GitHub,Reporting test results,-0.029087547843131948,0.029087547843131948,-0.029087547843131948
Tracking build metrics,Reporting test results,-0.0006709189079652421,0.0006709189079652421,-0.0006709189079652421
Verifying checksums,Reporting test results,0.001249832787504072,0.001249832787504072,0.001249832787504072
Verifying dependency integrity,Reporting test results,-0.00032883386559657044,0.00032883386559657044,-0.00032883386559657044
Verifying digital signatures,Reporting test results,0.0002503896245020177,0.0002503896245020177,0.0002503896245020177
dmesg: CPU soft lockup detected on core 3,Reporting test results,0.0004111542972558988,0.0004111542972558988,0.0004111542972558988
Analyzing historical trends,Restarting database service,0.007917896657184547,0.007917896657184547,0.007917896657184547
Generating documentation with Doxygen,Restarting database service,0.0045245644821757715,0.0045245644821757715,0.0045245644821757715
Analyzing CPU usage,Restoring database,0.6991492023507896,0.6991492023507896,0.6991492023507896
Publishing artifacts to repository,Restoring database,-0.0012486181158078982,0.0012486181158078982,-0.0012486181158078982
###### random boundary #####,Running integration tests,0.002887323500252805,0.002887323500252805,0.000905903699531399
Analyzing CPU usage,Running integration tests,-0.02279181728236597,0.02279181728236597,-0.019197118686636684
Analyzing historical trends,Running integration tests,0.04628221284243127,0.04628221284243127,0.010353914756676541
Analyzing static code,Running integration tests,0.019088752760646206,0.019088752760646206,0.019088752760646206
Archiving build artifacts,Running integration tests,-0.04449730417540522,0.04449730417540522,-0.04115255858311895
Backing up database,Running integration tests,0.012837629466608831,0.012837629466608831,0.012837629466608831
Building CXX object,Running integration tests,0.01133947283269764,0.01133947283269764,0.01133947283269764
Building Java classes,Running integration tests,0.010012286327926681,0.010012286327926681,0.010012286327926681
Checking available memory,Running integration tests,0.0019795459139725466,0.0019795459139725466,0.0013410460477748351
Checking code style,Running integration tests,0.9005447534703361,0.9005447534703361,0.8717121583462852
Checking database connectivity,Running integration tests,0.0075874363651901484,0.0075874363651901484,0.0075874363651901484
Checking disk space,Running integration tests,0.017904792136353324,0.017904792136353324,0.017904792136353324
Checking out branch,Running integration tests,-0.02163556592493756,0.02163556592493756,-0.021361433539752
Cleaning Docker cache,Running integration tests,0.003272906163505849,0.003272906163505849,0.003272906163505849
Cloning repository,Running integration tests,0.013152365469567525,0.013152365469567525,0.013152365469567525
Compiling TypeScript files,Running integration tests,-0.027074165421323862,0.027074165421323862,-0.0011424336214022803
Compressing log files,Running integration tests,0.0036541746954391555,0.0036541746954391555,0.003457420459016161
Configuring build environment,Running integration tests,-0.020986423781874517,0.020986423781874517,-0.00784239953914792
Converting markdown to HTML,Running integration tests,0.006261704885039527,0.006261704885039527,0.006261704885039527
Creating Jira ticket,Running integration tests,0.0057349150998532,0.0057349150998532,0.0057349150998532
Creating git tag,Running integration tests,0.008969321123069028,0.008969321123069028,0.008969321123069028
Creating new pipeline configuration,Running integration tests,-0.03397805670114332,0.03397805670114332,-0.031154945387592278
Creating release notes,Running integration tests,0.007771274984296921,0.007771274984296921,0.007771274984296921
Creating version header,Running integration tests,0.024461786041025776,0.024461786041025776,0.0040226412500472195
Decrypting configuration files,Running integration tests,0.003181821506302976,0.003181821506302976,0.003181821506302976
Dependency chain resolved,Running integration tests,-0.02162449100270694,0.02162449100270694,-0.0071686826298126855
Deploying Helm charts,Running integration tests,0.0026691932749140094,0.0026691932749140094,0.0026691932749140094
Deploying to production,Running integration tests,0.005658091349350598,0.005658091349350598,0.005658091349350598
Deploying to staging environment,Running integration tests,0.03348922083771185,0.03348922083771185,0.00685984481961672
Deprecated function used,Running integration tests,0.012154351610295872,0.012154351610295872,0.012154351610295872
Encrypting artifacts,Running integration tests,0.01744172335285726,0.01744172335285726,0.01744172335285726
Entering compilation loop,Running integration tests,0.007489652465814635,0.007489652465814635,0.0046020581909313124
Finalizing CI job,Running integration tests,-0.0024049162714058587,0.0024049162714058587,-0.0002907737996122072
Formatting source code,Running integration tests,-0.0012262548052408403,0.0012262548052408403,-0.0009418814570834558
Generating documentation with Doxygen,Running integration tests,0.026466722392070985,0.026466722392070985,0.026466722392070985
Generating system diagnostics,Running integration tests,0.001567405678691349,0.001567405678691349,0.0011024314660770002
Installing dependencies,Running integration tests,-0.0004018142251460426,0.0004018142251460426,-0.0004018142251460426
Linker returned non-zero exit code,Running integration tests,-0.01397080384626205,0.01397080384626205,-0.011284019286812889
Linking CXX executable,Running integration tests,0.014603873994179686,0.014603873994179686,0.013927099665330834
Linking shared libraries,Running integration tests,0.0027454679202248405,0.0027454679202248405,0.0027454679202248405
Logging build statistics,Running integration tests,0.0017719249880291162,0.0017719249880291162,0.0017719249880291162
Logging health status,Running integration tests,-0.6782584839362192,0.6782584839362192,-0.601782397567128
Measuring memory usage,Running integration tests,0.0014730228715453214,0.0014730228715453214,0.0014730228715453214
Merging pull request,Running integration tests,-0.0012222659412234602,0.0012222659412234602,-0.0012222659412234602
Migrating database schema,Running integration tests,-0.0003452943378503363,0.0003452943378503363,-0.0003452943378503363
Monitoring build agents,Running integration tests,0.011527003711368415,0.011527003711368415,0.011527003711368415
Optimizing assets,Running integration tests,-0.0006931185284184762,0.0006931185284184762,-0.0006931185284184762
Out of memory during linking stage,Running integration tests,0.002652585722007515,0.002652585722007515,0.00038330747135984595
Publishing artifacts to repository,Running integration tests,0.002195385207497246,0.002195385207497246,0.002195385207497246
Publishing site,Running integration tests,0.0024963388574093903,0.0024963388574093903,0.0024963388574093903
Pulling Docker base image,Running integration tests,0.0001804565974847494,0.0001804565974847494,0.0001804565974847494
Pushing Docker image,Running integration tests,-0.0004256808458263202,0.0004256808458263202,-0.00020397907275994718
Pushing changes to remote,Running integration tests,-0.007177756624087935,0.007177756624087935,-0.007177756624087935
Rebalancing workloads,Running integration tests,-0.0017759100962731343,0.0017759100962731343,-9.100639109447487e-05
Rebasing branch,Running integration tests,0.0018417512518461502,0.0018417512518461502,0.0013100874876210032
Rebooting build server,Running integration tests,0.0008559369091625707,0.0008559369091625707,0.0008559369091625707
Rebuilding failed jobs,Running integration tests,0.0006102606976709223,0.0006102606976709223,0.0006102606976709223
Restarting database service,Running integration tests,0.001257577990884806,0.001257577990884806,0.001257577990884806
Restoring database,Running integration tests,-0.0003825546849132545,0.0003825546849132545,-0.0003825546849132545
Reviewing dependencies,Running integration tests,0.00035218905068204606,0.00035218905068204606,0.00035218905068204606
Running linter checks,Running integration tests,-0.000878567294669235,0.000878567294669235,-0.00048732386176691587
Running performance tests,Running integration tests,0.000266787188638978,0.000266787188638978,0.000266787188638978
Running regression tests,Running integration tests,-0.0010949116268258831,0.0010949116268258831,-0.0010949116268258831
Running smoke tests,Running integration tests,0.002709065335308393,0.002709065335308393,0.002709065335308393
Running unit tests,Running integration tests,-0.001374138749208963,0.001374138749208963,-0.001374138749208963
Scanning for secrets in code,Running integration tests,0.0022723861382955507,0.0022723861382955507,0.0016567538197966771
Seeding database,Running integration tests,-0.0010151862302548507,0.0010151862302548507,-0.000802285719550736
Sending Slack notification,Running integration tests,-0.0018912300446096613,0.0018912300446096613,-0.0005437832853578249
Sending report via email,Running integration tests,0.00391398937711309,0.00391398937711309,0.00391398937711309
Signing release packages,Running integration tests,-0.021245332860427044,0.021245332860427044,-0.021245332860427044
Starting CI job,Running integration tests,0.0029578211732678456,0.0029578211732678456,0.002605119379062261
Syncing mirrors,Running integration tests,-0.0010434543584628478,0.0010434543584628478,-0.0010434543584628478
Syncing with GitHub,Running integration tests,-0.003960074272014268,0.003960074272014268,-0.0011658405133536233
"TRACE socket recv timeout, backing off 200ms",Running integration tests,-0.0020379480767169843,0.0020379480767169843,-0.0020379480767169843
Tagging Docker image,Running integration tests,3.151234257929727e-05,3.151234257929727e-05,3.151234257929727e-05
Tracking build metrics,Running integration tests,-0.002418118751176132,0.002418118751176132,-0.002418118751176132
Triggering downstream jobs,Running integration tests,-0.0016756828629161929,0.0016756828629161929,-0.0016756828629161929
Triggering webhook,Running integration tests,0.0001307983545886025,0.0001307983545886025,9.257329918754462e-05
